"Country","Year","Debt","RGDP","GDP","GDPI","GDP1","GDP2","RGDP1","RGDP2","GDPI1","GDPI2","Infl","Debt1","Debt2","dRGDP","Debtalt","GDP2alt","GDPalt","RGDP2alt","debtgdp","GDP3","GNI"
"France",2008,,,,,12791700,2548320,,2274744,,,3.159,,1314100,,1314100,1950085,,,,,
"France",2009,,,,,,2379940,,2231372,,,0.337,,1428000,,1428000,,,,,,
"France",2010,,,,,,,,2259793,,,1.139,,,,,,,,,,
"Germany",1850,,,,,6070,,48178,,,,-2.3297,,,,,,,,,,
"Germany",1851,,,,,6431,,47941,,,,17.4312,,,,,,,,,,
"Germany",1852,,,,,7296,,48890,,,,17.0313,,,,,,,,,,
"Germany",1853,,,,,7189,,48653,,,,10.9479,,,,,,,,,,
"Germany",1854,,,,,8203,,49840,,,,19.6149,,,,,,,,,,
"Germany",1855,,,,,7882,,49128,,,,6.841,,,,,,,,,,
"Germany",1856,,,,,9139,,53162,,,,-2.5424,,,,,,,,,,
"Germany",1857,,,,,8581,,55773,,,,-18.4541,,,,,,,,,,
"Germany",1858,,,,,8334,,55536,,,,-4.8578,,,,,,,,,,
"Germany",1859,,,,,8134,,55773,,,,0,,,,,,,,,,
"Germany",1860,,,,,9630,,59096,,,,6.8493,,,,,,,,,,
"Germany",1861,,,,,9379,,57672,,,,4.7786,,,,,,,,,,
"Germany",1862,,,,,10050,,60520,,,,0,,,,,,,,,,
"Germany",1863,,,,,10372,,65029,,,,-9.1212,,,,,,,,,,
"Germany",1864,,,,,10207,,66928,,,,10.0367,,,,,,,,,,
"Germany",1865,,,,,10279,,67165,,,,-12.1246,,,,,,,,,,
"Germany",1866,,,,,10714,,67640,,,,8.6076,,,,,,,,,,
"Germany",1867,,,,,11558,,67877,,,,20.6294,,,,,,,,,,
"Germany",1868,,,,,12967,,71912,,,,0,,,,,,,,,,
"Germany",1869,,,,,11750,,72386,,,,-9.1787,,,,,,,,,,
"Germany",1870,,,,,12876,,72148.928,,,,1.383,,,,,,,,,,
"Germany",1871,,,,,14013,,71674.264,,,,8.6044,,,,,,,,,,
"Germany",1872,,,,,16627,,76658.236,,,,4.3478,,,,,,,,,,
"Germany",1873,,,,,17950,,79980.884,,,,11.1111,,,,,,,,,,
"Germany",1874,,,,,19544,,85914.184,,,,3.75,,,,,,,,,,
"Germany",1875,,,,,18242,,86388.848,,,,-8.4337,,,,,,,,,,
"Germany",1876,,,,,17966,,85914.184,,,,-7.8947,,,,,,,,,,
"Germany",1877,,,,,17414,,85439.52,,,,10,,,,,,,,,,
"Germany",1878,,,,,17874,,89474.164,,,,-5.1948,,,,,,,,,,
"Germany",1879,,,,,16678,,87338.176,,,,-1.3699,,,,,,,,,,
"Germany",1880,,,,,16902,,86626.18,,,,5.5556,218,,,,,,,,,
"Germany",1881,,,,,17330,,88762.168,,,,1.3158,267,,,,,,,,,
"Germany",1882,,,,,17489,,90186.16,,,,-2.5974,319,,,,,,,,,
"Germany",1883,,,,,18014,,95170.132,,,,0,348,,,,,,,,,
"Germany",1884,,,,,18540,,97543.452,,,,-4,373,,,,,,,,,
"Germany",1885,,,,,18731,,99916.772,,,,-2.7778,410,,,,,,,,,
"Germany",1886,,,,,18935,,100628.768,,,,-2.8571,440,,,,,,,,,
"Germany",1887,,,,,19280,,104663.412,,,,0,486,,,,,,,,,
"Germany",1888,,,,,20716,,108935.388,,,,2.9412,721,,,,,,,,,
"Germany",1889,,,,,22749,,112020.704,,,,4.2857,883,,,,,,,,,
"Germany",1890,,,,,23676,,115580.684,,,,2.7397,1117,,,,,,,,,
"Germany",1891,,,,,22624,,115343.352,,,,2.6667,1317,,,,,,,,,
"Germany",1892,,,,,24061,,120089.992,,,,-1.2987,1685,,,,,,,,,
"Germany",1893,,,,,24357,,126023.292,,,,-1.3158,1740,,,,,,,,,
"Germany",1894,,,,,24361,,129108.608,,,,-1.3333,1915,,,,,,,,,
"Germany",1895,,,,,25254,,135279.24,,,,-1.3514,2081,,,,,,,,,
"Germany",1896,,,,,26979,,140025.88,,,,-1.3699,2125,,,,,,,,,
"Germany",1897,,,,,28714,,144060.524,,,,2.7778,2141,,,,,,,,,
"Germany",1898,,,,,31028,,150231.156,,,,2.7027,2182,,,,,,,,,
"Germany",1899,,,,,31761,,155689.792,,,,0,2297,,,,,,,,,
"Germany",1900,,,,,32448,,162335.088,,,,1.3158,2298,,,,,,,,,
"Germany",1901,,,,,31617,,158537.776,,,,1.2987,2395,,,,,,,,,
"Germany",1902,,,,,31928,,162335.088,,,,0,2813,,,,,,,,,
"Germany",1903,,,,,34402,,171353.704,,,,0,2813,,,,,,,,,
"Germany",1904,,,,,36284,,178236.332,,,,1.2821,3103,,,,,,,,,
"Germany",1905,,,,,38878,,182033.644,,,,3.7975,3203,,,,,,,,,
"Germany",1906,,,,,40643,,187492.28,,,,6.0976,3543,,,,,,,,,
"Germany",1907,,,,,42976,,195798.9,,,,1.1494,4003,,,,,,,,,
"Germany",1908,,,,,42441,,199121.548,,,,0,4253,,,,,,,,,
"Germany",1909,,,,,44358,,203156.192,,,,2.2727,4893,,,,,,,,,
"Germany",1910,,,,,45785,,210513.484,,,,2.2222,4844,,,,,,,,,
"Germany",1911,,,,,48106,,217633.444,,,,3.2609,4814,,,,,,,,,
"Germany",1912,,,,,51563,,227126.724,,,,5.2632,4823,,,,,,,,,
"Germany",1913,,,,,52440,,237332,,,,-2.8,4802,,,,,,,,,
"Germany",1914,,,,,,,202206.864,,,,13.1687,5157.9,,,,,,,,,
"Germany",1915,,,,,,,192001.588,,,,36.6061,16954.9,,,,,,,,,
"Germany",1916,,,,,,,193900.244,,,,35.2706,39856.1,,,,,,,,,
"Germany",1917,,,,,,,194137.576,,,,5.3132,69211.1,,,,,,,,,
"Germany",1918,,,,,,,194612.24,,,,12.3949,105303.9,,,,,,,,,
"Germany",1919,,,,,,,156591,,,,82.0449,156452.4,,,,,,,,,
"Germany",1920,,,,,,,170235,,,,76.2557,220300,,,,,,,,,
"Germany",1921,,,,,,,189511,,,,66.494,281700,,,,,,,,,
"Germany",1922,,,,,,,206188,,,,3453.2158,362100,,,,,,,,,
"Germany",1923,,,,,,,171318,,,,22220194522.3688,17054600,,,,,,,,,
"Germany",1924,,,,,,,200557,,,,18.12,2406.1,,,,,,,,,
"Germany",1925,,,,,67346,,223082,,,,4.2834,2808.1,,,,,,,,,
"Germany",1926,,,,,65472,,229363,,,,2.1953,7825.4,,,,,,,,,
"Germany",1927,,,,,80466,,252321,,,,4.8511,8051.5,,,,,,,,,
"Germany",1928,,,,,83964,,263367,,,,0.9253,7830.8,,,,,,,,,
"Germany",1929,,,,,79491,,262284,,,,-0.0656,8971.7,,,,,,,,,
"Germany",1930,,,,,71862,,258602,,,,-7.2083,10375.1,,,,,,,,,
"Germany",1931,,,,,58484,,238893,,,,-7.6273,12089.6,,,,,,,,,
"Germany",1932,,,,,50782,,220916,,,,-9.6327,12137.3,,,,,,,,,
"Germany",1933,,,,,56764,,234778,,,,2.0306,12803.3,,,,,,,,,
"Germany",1934,,,,,64604,,256220,,,,1.3264,14369.5,,,,,,,,,
"Germany",1935,,,,,72015,,275496,,,,0.9824,14252.2,,,,,,,,,
"Germany",1936,,,,,78941,,299753,,,,0.7293,15737.3,,,,,,,,,
"Germany",1937,,,,,87862,,317783,,,,0.3714,16995,,,,,,,,,
"Germany",1938,,,,,97990,,342351,,,,0.4938,19700.2,,,,,,,,,
"Germany",1939,,,,,,,374577,,,,0.8602,30846.6,,,,,,,,,
"Germany",1940,,,,,,,377284,,,,3.4107,52059.6,,,,,,,,,
"Germany",1941,,,,,,,401174,,,,1.7663,89648.9,,,,,,,,,
"Germany",1942,,,,,,,406582,,,,2.0837,142026.4,,,,,,,,,
"Germany",1943,,,,,,,414696,,,,1.9275,197621.4,,,,,,,,,
"Germany",1944,,,,,,,425041,,,,1.8905,275226.7,,,,,,,,,
"Germany",1945,,,,,,,302457,,,,4.6775,323614.9,,,,,,,,,
"Germany",1946,,,,,,,143381,,,,10.2914,,,,,,,,,,
"Germany",1947,,,,,,,161011,,,,2.7625,,,,,,,,,,
"Germany",1948,,,,,,,190695,,,,19.2687,,,,,,,,,,
"Germany",1949,,,,,,,223178,,,,-7.1429,4987,,,,,,,,,
"Germany",1950,,,,,,,265354,,,,-3.2049,6134,3.4,,,,,,,,
"Germany",1951,,,,,119500,61.0994,289679,,,,12.7434,7225,3.7,,,,,,,,
"Germany",1952,,,,,136500,69.7913,314794,,,,4.762,8688,4.4,,,,,,,,
"Germany",1953,,,,,147000,75.1599,341150,,,,-2.7272,10844,5.5,,,,,,,,
"Germany",1954,,,,,158200,80.8864,366584,,,,2.8037,17777,9.1,,,,,,,,
"Germany",1955,,,,,180800,92.4416,406922,,,,1.3428,20131,10.3,,,,,,,,
"Germany",1956,,,,,199000,101.7471,436086,,,,1.6375,19886,10.2,,,,,,,,
"Germany",1957,,,,,216400,110.6436,461071,,,,2.131,22278,10.1,,,,,,,,
"Germany",1958,,,,,231200,118.2107,481599,,,,1.0965,21436,11,,,,,,,,
"Germany",1959,,,,,250400,128.0275,516821,,,,2.1691,22250,11.4,,,,,,,,
"Germany",1960,,,,,302500,154.6658,558482,,,,0.8493,45148,13.4,,,,,,,,
"Germany",1961,,,,,331600,169.5444,581487,,,,2.7369,49037,16,,,,,,,,
"Germany",1962,,,,,360800,184.4741,606292,,,,2.8688,48667,15.4,,,,,,,,
"Germany",1963,,,,,382800,195.7225,623382,,,,3.3865,52233,16.4,,,,,,,,
"Germany",1964,,,,,419800,214.6403,661273,,,,2.1193,55684,17.5,,,,,,,,
"Germany",1965,,,,,458200,234.2739,694798,,,,3.9624,61095,17.9,,,,,,,,
"Germany",1966,,,,,487700,249.3571,715393,,,,2.9037,64117,19.5,,,,,,,,
"Germany",1967,,,,,494200,252.6804,717610,,,,0.5292,76739,23.7,,,,,,,,
"Germany",1968,,,,,533600,272.8253,755463,,,,2.2807,82791,25.9,,,,,,,,
"Germany",1969,,,,,597600,305.548,805410,,,,2.0584,81273,25.7,,,,,,,,
"Germany",1970,,,,,705272,360.5998,843103,,,,4.0335,85540,24.4,,,,,,,,
"Germany",1971,,,,,782801,400.2398,867917,,,,5.4926,92483,25.5,,,,,,,,
"Germany",1972,,,,,853466,436.3702,903739,,,,6.432,99556,27.9,,,,,,,,
"Germany",1973,,,,,950572,486.0197,944755,,,,7.7698,106320,29.2,,,,,,,,
"Germany",1974,,,,,1028810,526.0222,952571,,,,5.7409,124444,35.5,,,,,,,,
"Germany",1975,,,,,1077680,551.009,947383,,,,5.4294,180273,54.8,,,,,,,,
"Germany",1976,,,,,1168410,597.3985,993132,,,,3.7126,128900,64.1,,,,,,,,
"Germany",1977,,,,,1244960,636.5379,1021710,,,,3.4643,153500,75.6,,,,,,,,
"Germany",1978,,,,,1327890,678.9394,1050404,,,,2.4554,179900,90.1,,,,,,,,
"Germany",1979,,,,,1442170,737.3698,1092615,,,,5.4466,205600,103,,,,,,,,
"Germany",1980,,,,,1542210,788.5195,1105099,1339.99,,,5.447,233200,117.6,,,,,,,,
"Germany",1981,,,,,1615100,825.7875,1109276,1341.468,,,6.324,275100,137.5,,,,,,,,
"Germany",1982,,,,,1682420,860.2077,1099799,1330.895,,,5.256,311700,157.7,,,,,,,,
"Germany",1983,,,,,1756860,898.2683,1119394,1351.586,,,3.284,344400,174.7,,,,,,,,
"Germany",1984,,,,,1842390,941.999,1150951,1389.783,,,2.396,,186.9,,,,,,,,
"Germany",1985,,,,,1925340,984.4107,1176131,1420.251,,,2.084,,200.6,,,,,,,,
"Germany",1986,,,,,2028450,1037.13,1202151,1454.583,,,-0.125,,211.4,,,,,,,,
"Germany",1987,,,,,2083210,1065.1284,1220284,1475.956,,,0.242,,225.2,,,,,,,,
"Germany",1988,,,,,2196960,1123.2878,1260983,1531.092,,,1.274,,242.9,,,,,,,,
"Germany",1989,,,,,2348290,1200.6616,1302212,1591.004,,,2.778,,250.8,,,,,,,,
"Germany",1990,,,,,2555640,1306.678,1264438,1682.064,,,2.687,,277.2,,,,,,,,
"Germany",1991,,,,,3001420,1534.6017,1331699.5502,1766.359,,,3.474,,299.6,,,,,,,,
"Germany",1992,,,,,3220510,1646.6206,1361341.41,1807.088,,,5.046,,310.2,,,,,,,,
"Germany",1993,,,,,3313900,1694.3702,1350420.7248,1792.834,,,4.476,,350.4,,,,,,,,
"Germany",1994,,,,,3482900,1780.7785,1386302.976,1839.915,,,2.717,,364.3,,,,,,,,
"Germany",1995,,,,,3615250,1848.448,1412512.6204,1873.759,,,1.729,,385.7,,,,,,,,
"Germany",1996,,,,,3669490,1876.1804,1426553.5013,1891.589,,,1.193,,426,,,,,,,,
"Germany",1997,,,,,3746550,1915.5806,1452295.1542,1923.973,,,1.533,,459.7,,,,,,,,
"Germany",1998,,,,,3843950,1965.3804,1478795,1962.017,,,0.602,,488,,,,,,,,
"Germany",1999,,,,,3935130,2012,1508538,1999.917,,,0.635,,708.3,,,,,,,,
"Germany",2000,,,,,4033900,2062.5003,1556928,2064.4,,,1.4,,715.6,,,,,,,,
"Germany",2001,,,,,4132980,2113.1591,1576223,2088.157,,,1.904,,697.3,,,,,,,,
"Germany",2002,,,,,4191700,2143.1822,1576223,2088.288,,,1.355,,719.4,,,,,,,,
"Germany",2003,,,,,4232020,2163.7975,1572784,2083.461,,,1.031,,767.713,,,,,,,,
"Germany",2004,,,,,4324140,2210.8977,1589449,2107.967,,,1.79,,812.123,,,,,,,,
"Germany",2005,,,,,4387320,2243.2011,1601942,2123.399,,,1.92,,886.254,,,,,,,,
"Germany",2006,,,,,4540460,2321.5003,1647840,2190.836,,,1.784,,918.911,,,,,,,,
"Germany",2007,,,,,4738780,2428.2,,2245.968,,,2.276,,939.988,,,,,,,,
"Germany",2008,,,,,4866140,2495.8,,2274,,,2.754,,966.197,,,,,,,,
"Germany",2009,,,,,,2355.86,,2153.55,,,0.135,,1029.953,,,,,,,,
"Germany",2010,,,,,,,,,,,0.183,,,,,,,,,,
"Greece",1833,,"118.3483703666",,,49.3275923134,,,,,,,,,,,,,,,,
"Greece",1834,,"127.1122432063",,,60.1114086739,,,,,,,,,,,,,,,,
"Greece",1835,,"167.6037824132",,,76.0383588583,,,,,,,,,,,,,,,,
"Greece",1836,,"163.5903626633",,,64.8736315358,,,,,,,,,,,,,,,,
"Greece",1837,,"169.2239321497",,,71.1309001183,,,,,,,,,,,,,,,,
"Greece",1838,,"179.6796667926",,,76.5614637346,,,,,,,,,,,,,,,,
"Greece",1839,,"178.2743278849",,,82.1589436919,,,,,,,,,,,,,,,,
"Greece",1840,,"176.0158246051",,,90.5113744901,,,,,,,,,,,,,,,,
"Greece",1841,,"176.8483064675",,,81.5243026843,,,,,,,,,,,,,,,,
"Greece",1842,,"178.9970117836",,,72.050835253,,,,,,,,,,,,,,,,
"Greece",1843,,"161.9739567633",,,70.3047397258,,,,,,,,,,,,,,,,
"Greece",1844,,"159.6209402918",,,72.2865098935,,,,,,,,,,,,,,,,
"Greece",1845,,"158.6946438487",,,72.5552902429,,,,,,,,,,,,,,,,
"Greece",1846,,"175.5550541158",,,77.3109846452,,,,,,,,,,,,,,,,
"Greece",1847,,"150.9536719392",,,70.2022317364,,,,,,,,,,,,,,,,
"Greece",1848,,"164.202307454",,,78.7402595094,,,,,,,,,,,,,,,,
"Greece",1849,,"169.8355482151",,,81.0722030928,,,,,,,,,,,,,,,,
"Greece",1850,,"173.2227759881",,,89.7258219845,,,,,,,,,,,,,,,,
"Greece",1851,,"214.2420878041",,,93.491566561,,,,,,,,,,,,,,,,
"Greece",1852,,"182.647573014",,,111.0720331862,,,,,,,,,,,,,,,,
"Greece",1853,,"202.0887578908",,,102.9159150786,,,,,,,,,,,,,,,,
"Greece",1854,,"213.5621237795",,,118.8702128378,,,,,,,,,,,,,,,,
"Greece",1855,,"226.5131344453",,,109.9091348921,,,,,,,,,,,,,,,,
"Greece",1856,,"200.050600978",,,151.5987365989,,,,,,,,,,,,,,,,
"Greece",1857,,"260.9672552731",,,145.799996845,,,,,,,,,,,,,,,,
"Greece",1858,,"253.2047126583",,,136.3949462974,,,,,,,,,,,,,,,,
"Greece",1859,,"250.741259832",,,166.1762914095,,,,,,,,,,,,,,,,
"Greece",1860,,"248.0170438931",,,152.2057856788,,,,,,,,,,,,,,,,
"Greece",1861,,"265.6972837446",,,150.2812379884,,,,,,,,,,,,,,,,
"Greece",1862,,"271.5582795477",,,154.4902470443,,,,,,,,,,,,,,,,
"Greece",1863,,"245.6877826738",,,160.1337806032,,,,,,,,,,,,,,,,
"Greece",1864,,"269.8011591303",,,187.269130468,,,,,,,,,,,,,,,,
"Greece",1865,,"291.8444451567",,,182.2850072406,,,,,,,,,,,,,,,,
"Greece",1866,,"281.8202914793",,,194.2578871104,,,,,,,,,,,,,,,,
"Greece",1867,,"301.1320130283",,,227.0979088632,,,,,,,,,,,,,,,,
"Greece",1868,,"308.2059772559",,,217.6163288959,,,,,,,,,,,,,,,,
"Greece",1869,,"307.5509552713",,,193.0191530487,,,,,,,,,,,,,,,,
"Greece",1870,,"302.6495254609",,,230.4864375435,,,,,,,,,,,,,,,,
"Greece",1871,,"294.9602799562",,,263.4542909089,,,,,,,,,,,,,,,,
"Greece",1872,,"291.045549524",,,221.4595801723,,,,,,,,,,,,,,,,
"Greece",1873,,"348.4344873046",,,239.5598084389,,,,,,,,,,,,,,,,
"Greece",1874,,"334.920676164",,,256.4890735216,,,,,,,,,,,,,,,,
"Greece",1875,,"325.8770420361",,,256.0072115261,,,,,,,,,,,,,,,,
"Greece",1876,,"329.5678959029",,,246.8531089903,,,,,,,,,,,,,,,,
"Greece",1877,,"314.54998526",,,280.1960865215,,,,,,,,,,,,,,,,
"Greece",1878,,"351.6068687257",,,287.893760631,,,,,,,,,,,,,,,,
"Greece",1879,,"371.0418184484",,,284.4724781409,,,,,,,,,,,,,,,,
"Greece",1880,,"368.2706719231",,,294.0153392046,,,,,,,,,,,,,,,,
"Greece",1881,,"423.2675425382",,,340.537236601,,,,,,,,,,,,,,,,
"Greece",1882,,"455.5877562243",,,378.4932446973,,,,,,,,,,,,,,,,
"Greece",1883,,"458.9882413538",,,402.0374195555,,,,,,,,,,,,,,,,
"Greece",1884,315.24078,"521.6685677238",,,409.5977708728,,,,,,,,,,,,,,,,
"Greece",1885,280.8,"569.0146648",,,404.3703558164,,,,,,,,,,,,,,,,
"Greece",1886,283.5,"550.0731097092",,,427.8849772179,,,,,,,,,,,,,,,,
"Greece",1887,440.7,"575.3729825014",,,445.5525666546,,,,,,,,,,,,,,,,
"Greece",1888,617.72004,"594.9501536979",,,457.843916493,,,,,,,,,,,,,,,,
"Greece",1889,615.95,"560.1065687798",,,441.0118479928,,,,,,,,,,,,,,,,
"Greece",1890,738,"536.9983385916",,,463.7114984447,,,,,,,,,,,,,,,,
"Greece",1891,816.34608,"475.3331489737",,,506.0747747078,,,,,,,,,,,,,,,,
"Greece",1892,849.35148,"503.4757538617",,,530.1830427725,,,,,,,,,,,,,,,,
"Greece",1893,969.01519,"544.0835307825",,,550.345214433,,,,,,,,,,,,,,,,
"Greece",1894,1088.352,"564.9343591712",,,497.7960315023,,,,,,,,,,,,,,,,
"Greece",1895,1151.64684,"551.8008320855",,,519.1721677417,,,,,,,,,,,,,,,,
"Greece",1896,1190.34,"615.2515221063",,,551.4900936228,,,,,,,,,,,,,,,,
"Greece",1897,1142.90893,"526.2508760013",,,512.2475637152,,,,,,,,,,,,,,,,
"Greece",1898,1098.50095,"572.3038276843",,,568.6090392765,,,,,,,,,,,,,,,,
"Greece",1899,1139.937225,"588.4333082048",,,542.8170947727,,,,,,,,,,,,,,,,
"Greece",1900,1206.73254,"529.1136841267",,,585.3189003476,,,,,,,,,,,,,,,,
"Greece",1901,1263.53308,"510.806748884",,,663.8800087031,,,,,,,,,,,,,,,,
"Greece",1902,1266.397275,"659.2381802611",,,638.047416888,,,,,,,,,,,,,,,,
"Greece",1903,1274.44266,"648.8899475335",,,623.9845359637,,,,,,,,,,,,,,,,
"Greece",1904,1219.44576,"689.2353160153",,,572.4525258657,,,,,,,,,,,,,,,,
"Greece",1905,1099.488705,"711.6686879934",,,579.5919457167,,,,,,,,,,,,,,,,
"Greece",1906,978.87336,"708.0736430452",,,604.5168973051,,,,,,,,,,,,,,,,
"Greece",1907,874.3911,"723.0791125457",,,646.7233964269,,,,,,,,,,,,,,,,
"Greece",1908,849.17754,"723.944831423",,,638.3967993294,,,,,,,,,,,,,,,,
"Greece",1909,839.81718,"743.0409577897",,,689.4646394564,,,,,,,,,,,,,,,,
"Greece",1910,791.89696,"745.0267358813",,,660.869107468,,,,,,,,,,,,,,,,
"Greece",1911,759.4235,"935.2856704353",,,847.5367472621,,,,,,,,,,,,,,,,
"Greece",1912,829.4235,"913.3939501944",,,823.8626257742,,,,,,,,,,,,,,,,
"Greece",1913,959.4235,"968.7579705473",,,856.7220657877,,,,,,,,,,,,,,,,
"Greece",1914,,"1235.7865657908",,,1235.7865657908,,,,,,,,,,,,,,,,
"Greece",1915,,"1168.2804952529",,,1420.8765651092,,,,,,,,,,,,,,,,
"Greece",1916,,"1174.429854431",,,1882.9286999223,,,,,,,,,,,,,,,,
"Greece",1917,,"1130.057389166",,,2689.0250772751,,,,,,,,,,,,,,,,
"Greece",1918,,"1373.3198322167",,,4196.1520165729,,,,,,,,,,,,,,,,
"Greece",1919,2432,"1129.8579202194",,,3789.7499658999,,,,,,,,,,,,,,,,
"Greece",1920,2945.1,"1410.4116742936",,,5361.5368709918,,,,,,,,,,,,,,,,
"Greece",1921,4452.9,"1439.0356782992",,,6821.7481010497,,,,,,,,,,,,,,,,
"Greece",1922,7386.3,"1471.5974895931",,,10780.1345364256,,,,,,,,,,,,,,,,
"Greece",1923,8513.9,"1309.3728943314",,,16558.5974964937,,,,,,,,,,,,,,,,
"Greece",1924,9287.7,"1484.05829864",,,20718.3443675684,,,,,,,,,,,,,,,,
"Greece",1925,9852.6,"1590.9900949246",,,23992.2852923121,,,,,,,,,,,,,,,,
"Greece",1926,10892.9,"1634.9052914204",,,28217.011578032,,,,,,,,,,,,,,,,
"Greece",1927,10536.1,"1586.2469880258",,,30874.7845784912,,,,,,,,,,,,,,,,
"Greece",1928,36973.3,"1729.994081722",,,33618.9982283825,,,,,,,,,,,,,,,,
"Greece",1929,38037.8,"1811.6524385662",,,32387.8284625904,,,,,,,,,,,,,,,,
"Greece",1930,38602.3,"1950.2302841523",,,31089.9328994877,,,,,,,,,,,,,,,,
"Greece",1931,41309.9,"1933.1820496653",,,29751.9447587082,,,,,,,,,,,,,,,,
"Greece",1932,43038.5,"1876.0308049727",,,33071.9001191403,,,,,,,,,,,,,,,,
"Greece",1933,43161,"2018.529479968",,,38349.9760849103,,,,,,,,,,,,,,,,
"Greece",1934,42686.5,"2197.7996860729",,,42085.6245624427,,,,,,,,,,,,,,,,
"Greece",1935,44985.2,"2362.8010740409",,,44494.1881019463,,,,,,,,,,,,,,,,
"Greece",1936,47363.3,"2311.3712338684",,,46725.383837532,,,,,,,,,,,,,,,,
"Greece",1937,49629.6,"2621.7628366692",,,56570.8102169915,,,,,,,,,,,,,,,,
"Greece",1938,51408,"2588.5724157185",,,55688.7785173526,,,,,,,,,,,,,,,,
"Greece",1939,52137.6,"",,,54836.3364569053,,,,,,,,,,,,,,,,
"Greece",1940,52746.2,"16183",,,,,,,,,,,,,,,,,,,
"Greece",1941,52995.6,"13796",,,,,,,,,,,,,,,,,,,
"Greece",1942,,"11588",,,,,,,,,,,,,,,,,,,
"Greece",1943,,"9683",,,,,,,,,,,,,,,,,,,
"Greece",1944,,"8129",,,,,,,,,,,,,,,,,,,
"Greece",1945,,"6865",,,,,,,,,,,,,,,,,,,
"Greece",1946,,"10284",,,,,,,,,,,,,,,,,,,
"Greece",1947,,"13272",,,,,,,,,,,,,,,,,,,
"Greece",1948,2473.8,"13936",,,21300,,,,,,,,,,,,,,,,
"Greece",1949,,"14679",,,27600,,,,,,,,,,,,,,,,
"Greece",1950,3712.8,"14489",,,32800,,,,,,,,,,,,,,,,
"Greece",1951,5892.5,"15765",,,39400,,,,,,,,,,,,,,,,
"Greece",1952,7575.5,"15878",,,41300,,,,,,,,,,,,,,,,
"Greece",1953,8606.5,"18053",,,54100,,,,,,,,,,,,,,,,
"Greece",1954,8553.2,"18615",,,62400,,,,,,,,,,,,,,,,
"Greece",1955,8818.4,"20022",,,72100,,,,,,,,,,,,,,,,
"Greece",1956,9285,"21731",,,83100,,,,,,,,,,,,,,,,
"Greece",1957,6680,"23147",,,89500,,,,,,,,,,,,,,,,
"Greece",1958,7889,"24218",,,93800,,,,,,,,,,,,,,,,
"Greece",1959,10096,"25107",,,97500,,,,,,,,,,,,,,,,
"Greece",1960,10711,"26195",,,105200,,,,,,,,,,,,,,,,
"Greece",1961,13161,"28492",,,118600,,,,,,,,,,,,,,,,
"Greece",1962,16541,"29562",,,126000,,,,,,,,,,,,,,,,
"Greece",1963,27090,"32567",,,140800,,,,,,,,,,,,,,,,
"Greece",1964,29160,"35243",,,158000,,,,,,,,,,,,,,,,
"Greece",1965,34260,"38553",,,179800,,,,,,,,,,,,,,,,
"Greece",1966,32074,"40907",,,200000,,,,,,,,,,,,,,,,
"Greece",1967,38703,"43152",,,216100,,,,,,,,,,,,,,,,
"Greece",1968,45366,"46027",,,234600,,,,,,,,,,,,,,,,
"Greece",1969,56722,"50585",,,266500,,,,,,,,,,,,,,,,
"Greece",1970,63713,"54609",,,338501,,,,,,3.8375609409,,,,,,,,,,
"Greece",1971,71420,"58496",,,375800,,,,,,3.6145870618,,,,,,,,,,
"Greece",1972,87524,"65775",,,435001,,,,,,5.9877645569,,,,,,,,,,
"Greece",1973,94086,"68355",,,568299,,,,,,18.7866436171,,,,,,,,,,
"Greece",1974,114114,"65868",,,652901,,,,,,13.0653909236,,,,,,,,,,
"Greece",1975,142793,"69853",,,785599,,,,,,14.2536616734,,,,,,,,,,
"Greece",1976,203300,"74296",,,977199,,,,,,10.4656806984,,,,,,,,,,
"Greece",1977,265900,"76843",,,1144500,,,,,,9.9234665478,,,,,,,,,,
"Greece",1978,330300,"81989",,,1396500,,,,,,7.9978398212,,,,,,,,,,
"Greece",1979,400900,"85015",,,1733000,,,,,,14.6104640864,,,,,,,,,,
"Greece",1980,511700,"86505",,,2080700,,,,,,24.746,,,0.677,,,,,,,
"Greece",1981,716700,"86553",,,2490800,,,,,,24.321,,,-1.554,,,,,,,
"Greece",1982,928381.518640382,"86895",,,3132800,,,,,,21.421,,,-1.133,,,,,,,
"Greece",1983,1269375.44485928,"87244",,,3737900,12018,,,,,19.982,,,-1.079,,,,,,,
"Greece",1984,1882914.99490692,"89645",,,4648800,14947,,,,,18.305,,,2.011,,,,,,,
"Greece",1985,2673409.79546141,"92442",,,5672100,18237,,,,,19.341,,,2.51,,,,,,,
"Greece",1986,3230397.5076524,"93941",,,6778000,21793,,,,,23.167,,,0.518,,,,,,,
"Greece",1987,4045828.77491623,"93507",,,7635400,24550,,,,,16.393,,,-2.259,,,,,,,
"Greece",1988,5821970.11675427,"97670",,,9290900,29873,,,,,13.454,,,4.288,,,,,,,
"Greece",1989,7270085.42533809,"101425",,,11042000,35504,,,,,13.754,,,3.8,,,,,,,
"Greece",1990,11869937.8186509,"101452",,,13327000,42850,,,,,20.476,,,0,,,,,,,
"Greece",1991,14998225.6624132," 104,597.05 ",,,16459000,52921,,,,,19.508,,,3.1,,,,,,,
"Greece",1992,18572186.9063442," 105,329.23 ",,,19027000,61177,,,,,15.888,,,0.7,,,,,,,
"Greece",1993,24174.3," 103,643.90 ",,,21424000,68885,,,,,14.377,,,-1.6,,,,,97.608,,
